species,pu,amount
2000500,15435,511917
2000941,15435,563372
2000968,15435,1407675
2000328,15435,1638209
2000968,15436,27405
2000326,15436,129701
2000328,15436,183048
2000941,15436,853835
2000961,15436,1118760
2000324,15436,1687251
2000500,15436,1751366
2000093,15437,2102
2000328,15437,10420
2000955,15437,14687
2000961,15437,236352
2000029,15437,264644
2000040,15437,287405
2000324,15437,549217
2000327,15437,1440363
2000915,15437,1748960
2000955,15438,12842
2000339,15438,268866
2000500,15438,719360
2000915,15438,783327
2000913,15438,1203831
2000327,15438,1731134
2000820,15439,2058
2000937,15439,12349
2000728,15439,12518
2000704,15439,33465
2000729,15439,263515
2000913,15439,1676096
2000500,15439,2000000
2000339,15439,2000000
2000944,15440,76654
2000947,15440,141599
2000917,15440,1781747
2000500,15440,2000000
2000339,15440,2000000
2000824,15441,18139
2000733,15441,46504
2000941,15441,1935358
2000500,15441,2000000
2000339,15441,2000000
2000500,15442,2000000
2000941,15442,2000000
2000339,15442,2000000
2000824,15443,33887
2000733,15443,239327
2000941,15443,1726786
2000500,15443,2000000
2000339,15443,2000000
2000733,15444,25013
2000824,15444,41459
2000913,15444,323577
2000319,15444,949375
2000322,15444,1050625
2000941,15444,1609950
2000500,15444,2000000
2000500,15445,2000000
2000913,15445,2000000
2000322,15445,2000000
2000797,15446,8338
2000050,15446,97443
2000318,15446,454790
2000322,15446,493429
2000915,15446,510477
2000861,15446,542130
2000913,15446,939055
2000323,15446,1051781
2000500,15446,2000000
2000947,15447,150384
2000318,15447,198140
2000316,15447,1801860
2000915,15447,1849616
2000500,15447,2000000
2000316,15448,10716
2000326,15448,1989284
2000500,15448,2000000
2000915,15448,2000000
2000782,15449,603
2000321,15449,5853
2000326,15449,1994147
2000915,15449,1999397
2000500,15449,2000000
2000782,15450,379505
2000861,15450,1620495
2000500,15450,2000000
2000321,15450,2000000
2000002,15451,165858
2000500,15451,2000000
2000861,15451,2000000
2000321,15451,2000000
2000706,15452,1336
2000325,15452,2935
2000797,15452,8680
2000320,15452,33987
2000321,15452,1963078
2000861,15452,1989984
2000500,15452,2000000
2000797,15453,8289
2000341,15453,32898
2000340,15453,184885
2000320,15453,772502
2000915,15453,798491
2000321,15453,1009715
2000861,15453,1193221
2000500,15453,2000000
1000404,15454,1873327
1000028,15454,2000000
1000500,15454,2000000
1000915,15454,2000000
1000341,15454,2000000
2000500,15455,108
1000341,15455,165856
1000915,15455,507526
1000309,15455,773236
1000340,15455,1060908
1000923,15455,1492474
1000500,15455,1846375
1000404,15455,2000000
1000028,15455,2639391
1000309,15456,77557
1000028,15456,327873
1000500,15456,327873
1000340,15456,499516
1000923,15456,577073
1000404,15456,577073
2000923,15456,1422927
2000340,15456,1422927
2000404,15456,1422927
2000500,15456,1672127
2000309,15457,10858
2000915,15457,381779
2000403,15457,1538848
2000923,15457,1618221
2000340,15457,1989142
2000500,15457,2000000
2000404,15457,2000000
1000309,15458,289087
1000915,15458,398344
1000340,15458,687504
1000332,15458,1023410
1000923,15458,1601656
1000500,15458,1991879
1000403,15458,2000000
1000404,15458,2000000
1000729,15459,12128
1000325,15459,239767
1000332,15459,666881
1000915,15459,744474
1000340,15459,1093351
1000923,15459,1243398
1000500,15459,2000000
1000403,15459,2000000
1000404,15459,2000000
1000820,15460,3312
1000332,15460,90195
1000325,15460,215079
1000923,15460,259754
1000729,15460,321125
1000403,15460,1074762
1000915,15460,1415809
1000340,15460,1694726
1000500,15460,2000000
1000404,15460,2000000
1000810,15461,899
1000915,15461,21255
1000714,15461,35038
1000805,15461,44165
1000928,15461,45989
1000340,15461,173437
1000332,15461,1826563
1000923,15461,1852655
1000500,15461,2000000
1000404,15461,2000000
1000719,15462,8338
1000810,15462,8338
1000928,15462,1983325
1000500,15462,2000000
1000335,15462,2000000
1000404,15462,2000000
1000333,15463,262369
1000335,15463,1737631
1000500,15463,2000000
1000928,15463,2000000
1000404,15463,2000000
1000332,15464,9522
1000706,15464,16165
1000797,15464,33769
1000404,15464,45995
1000335,15464,102097
1000915,15464,163718
1000333,15464,535580
1000334,15464,1352801
1000928,15464,1786349
1000500,15464,2000000
1000719,15465,97
1000810,15465,6243
1000797,15465,133530
1000334,15465,159399
1000706,15465,184330
1000915,15465,831466
1000928,15465,844335
1000332,15465,1840601
1000500,15465,2000000
1000719,15466,8338
1000810,15466,8368
1000797,15466,27672
1000706,15466,36332
1000333,15466,278986
1000928,15466,530469
1000915,15466,1388822
1000332,15466,1721014
1000500,15466,2000000
1000028,15467,1763794
1000500,15467,2000000
1000928,15467,2000000
1000335,15467,2000000
1000802,15468,8338
1000920,15468,286061
1000332,15468,316995
1000335,15468,789227
1000928,15468,839391
1000915,15468,866210
1000333,15468,893779
1000028,15468,1996961
1000500,15468,2000000
1000315,15469,134566
1000332,15469,213342
1000335,15469,426995
1000920,15469,872370
1000915,15469,1127630
1000333,15469,1225097
1000028,15469,2000000
1000500,15469,2000000
1000920,15470,78964
1000316,15470,160076
1000315,15470,251197
1000332,15470,254080
1000333,15470,1334646
1000915,15470,1921036
1000028,15470,2000000
1000500,15470,2000000
1000797,15471,18530
1000706,15471,24784
1000315,15471,572662
1000316,15471,1427338
1000915,15471,1956686
1000028,15471,2000000
1000500,15471,2000000
1000028,15472,162385
1000920,15472,401114
1000915,15472,1598886
1000013,15472,1831447
1000500,15472,2000000
1000316,15472,2000000
1000820,15473,8338
1000729,15473,675516
1000401,15473,796256
1000305,15473,892360
1000316,15473,1107640
1000915,15473,1316147
1000013,15473,2000000
1000500,15473,2000000
1000012,15474,289051
1000317,15474,289286
1000316,15474,312749
1000915,15474,314323
1000305,15474,661206
1000318,15474,736759
1000729,15474,1685677
1000013,15474,1710949
1000500,15474,2000000
1000401,15474,2000000
1000820,15475,1629
4643,15475,32451
4672,15475,32451
1000045,15475,93910
1000061,15475,114263
1000013,15475,588272
1000003,15475,663041
1000500,15475,1012434
1000729,15475,1209998
1000305,15475,1211635
1000401,15475,1599041
2000706,15517,2327
1634,15517,50413
1672,15517,50413
2000729,15517,200231
2000327,15517,230244
2000328,15517,273082
2000782,15517,300468
2000500,15517,376438
2000500,15518,2000000
2000892,15518,2000000
2000328,15518,2000000
2000820,15519,8343
2000729,15519,313092
2000892,15519,1678565
2000500,15519,1942588
2000328,15519,2000000
2000820,15520,6934
2000892,15520,229842
2000328,15520,365662
2000729,15520,686073
2000915,15520,1077531
2000500,15520,1123545
2000326,15520,1634338
2000326,15521,39199
2000325,15521,94799
2000341,15521,134454
2000340,15521,1731548
2000500,15521,2000000
2000915,15521,2000000
2000706,15522,8342
2000325,15522,17974
2000033,15522,69005
2000341,15522,558956
2000861,15522,630585
2000340,15522,644252
2000326,15522,778817
2000915,15522,1361073
2000500,15522,2000000
2000797,15523,8342
2000706,15523,19407
2000033,15523,83584
2000327,15523,637543
2000328,15523,1362457
2000861,15523,1972251
2000500,15523,2000000
2000797,15524,1354
2000706,15524,8342
2000914,15524,157290
2000796,15524,164591
2000324,15524,832272
2000327,15524,1167728
2000861,15524,1668424
2000500,15524,2000000
2000861,15525,533599
2000327,15525,727011
2000324,15525,1272989
2000914,15525,1466401
2000500,15525,1999865
2000705,15526,2722
2000324,15526,221571
2000327,15526,1778429
2000914,15526,1997278
2000500,15526,2000000
2000914,15527,284940
2000056,15527,538959
2000915,15527,1715060
2000500,15527,2000000
2000327,15527,2000000
2000797,15528,3824
2000327,15528,578001
2000328,15528,1421999
2000915,15528,1996176
2000056,15528,2000000
2000500,15528,2000000
2000328,15529,282447
2000326,15529,1717553
2000056,15529,2000000
2000500,15529,2000000
2000915,15529,2000000
2000341,15530,890560
2000343,15530,1109440
2000056,15530,2000000
2000500,15530,2000000
2000915,15530,2000000
2000923,15531,254707
2000343,15531,387854
2000341,15531,1612146
2000915,15531,1745293
2000056,15531,2000000
2000500,15531,2000000
2000341,15532,725754
2000340,15532,1274246
2000056,15532,2000000
2000500,15532,2000000
2000915,15532,2000000
2000056,15533,2000000
2000500,15533,2000000
2000915,15533,2000000
2000340,15533,2000000
2000340,15534,632624
2000500,15534,1254868
2000341,15534,1367376
2000056,15534,2000000
2000915,15534,2000000
2000326,15535,16189
2000341,15535,807075
2000343,15535,1176736
2000056,15535,2000000
2000500,15535,2000000
2000915,15535,2000000
2000343,15536,33481
2000326,15536,650823
2000328,15536,1315696
2000056,15536,2000000
2000500,15536,2000000
2000915,15536,2000000
2000327,15537,154055
2000328,15537,1845945
2000056,15537,2000000
2000500,15537,2000000
2000915,15537,2000000
2000328,15538,244849
2000327,15538,1755151
2000056,15538,2000000
2000500,15538,2000000
2000915,15538,2000000
2000056,15539,2000000
2000500,15539,2000000
2000915,15539,2000000
2000328,15539,2000000
2000328,15540,51997
2000343,15540,1948003
2000056,15540,2000000
2000500,15540,2000000
2000915,15540,2000000
2000056,15541,101856
2000343,15541,777272
2000341,15541,1222728
2000500,15541,2000000
2000915,15541,2000000
2000340,15542,370469
2000915,15542,895473
2000923,15542,1104527
2000341,15542,1629531
2000500,15542,2000000
2000326,15543,162352
2000340,15543,335293
2000080,15543,430182
2000325,15543,1502355
2000500,15543,2000000
2000915,15543,2000000
2000080,15544,108324
2000923,15544,409959
2000915,15544,1590041
2000500,15544,2000000
2000340,15544,2000000
2000805,15545,1990
2000340,15545,674571
2000915,15545,704902
2000923,15545,1293108
2000341,15545,1325429
2000500,15545,1970470
2000923,15546,232843
2000915,15546,1767157
2000500,15546,2000000
2000341,15546,2000000
2000500,15547,2000000
2000915,15547,2000000
2000326,15547,2000000
2000797,15548,279480
2000915,15548,1720520
2000500,15548,2000000
2000328,15548,2000000
2000327,15549,351927
2000328,15549,1648073
2000500,15549,2000000
2000797,15549,2000000
2000326,15550,5839
2000327,15550,342960
2000782,15550,502004
2000797,15550,1497996
2000328,15550,1651201
2000500,15550,1994767
2000327,15551,147081
2000782,15551,792799
2000797,15551,1207201
2000328,15551,1852919
2000500,15551,2000000
2000706,15552,8338
2000892,15552,241036
2000782,15552,326256
2000327,15552,483102
2000797,15552,1424370
2000328,15552,1516898
2000500,15552,2000000
2000797,15553,12604
2000706,15553,21777
2000729,15553,279612
2000327,15553,754774
2000328,15553,1245226
2000892,15553,1686007
2000500,15553,2000000
2000327,15554,2780
2000820,15554,4013
2000797,15554,19408
2000328,15554,160275
2000729,15554,327166
2000323,15554,609690
2000322,15554,1227254
2000892,15554,1649413
2000500,15554,1816426
2000938,15555,1967
2000500,15555,1886740
2000892,15555,1998033
2000322,15555,2000000
2000006,15556,37543
2000729,15556,118431
2000917,15556,425675
2000302,15556,875804
2000322,15556,1124196
2000892,15556,1455894
2000500,15556,2000000
2000319,15557,250518
2000302,15557,375222
2000892,15557,691224
2000729,15557,1308776
2000322,15557,1374260
2000500,15557,1888377
2000797,15558,3128
2000820,15558,5046
2000729,15558,101919
2000892,15558,155545
2000319,15558,443521
2000322,15558,1556479
2000917,15558,1734361
2000500,15558,2000000
2000706,15559,16676
2000309,15559,56928
2000917,15559,113059
2000892,15559,1870266
2000322,15559,1943072
2000799,15560,8338
2000892,15560,566429
2000322,15560,654916
2000500,15560,1111999
2000309,15560,1345084
2000917,15560,1425233
2000917,15561,535859
2000500,15561,557066
2000892,15561,1464141
2000309,15561,2000000
2000892,15562,2000000
2000309,15562,2000000
2000706,15563,8338
2000915,15563,155308
2000892,15563,1836354
2000309,15563,2000000
2000706,15564,41785
2000500,15564,123894
2000915,15564,1958215
2000309,15564,2000000
2000915,15565,2000000
2000309,15565,2000000
2000090,15566,49101
2000500,15566,1299399
2000915,15566,2000000
2000309,15566,2000000
2000302,15567,112
2000500,15567,541179
2000861,15567,555086
2000915,15567,1444914
2000028,15567,1516210
2000309,15567,1999888
2000861,15568,16578
2000708,15568,16973
2000043,15568,49169
2000961,15568,51273
2000915,15568,78906
2000917,15568,386863
2000500,15568,1359950
2000955,15568,1449407
2000028,15568,2000000
2000302,15568,2000000
2000961,15569,242589
2000309,15569,408200
2000915,15569,409071
2000028,15569,1220576
2000500,15569,1317914
2000955,15569,1348340
2000302,15569,1591800
2000961,15570,1480
2000706,15570,8338
2000838,15570,8388
2000302,15570,133063
2000955,15570,355898
2000028,15570,878433
2000915,15570,1625897
2000309,15570,1866937
2000727,15571,13573
2000111,15571,13759
2000936,15571,187211
2000961,15571,279146
2000345,15571,357037
2000500,15571,513159
2000915,15571,1520069
2000309,15571,1642963
2000028,15571,1927225
2000957,15572,2350
2000955,15572,105945
2000961,15572,344589
2000309,15572,886756
2000500,15572,1098552
2000345,15572,1113244
2000915,15572,1547117
2000028,15572,2000000
2000500,15573,67710
2000317,15573,159777
2000345,15573,357060
2000957,15573,740539
2000915,15573,1259461
2000318,15573,1483163
2000028,15573,2000000
2000317,15574,30324
2000318,15574,113490
2000955,15574,247759
2000028,15574,249141
2000500,15574,316370
2000961,15574,761075
2000345,15574,897511
2000302,15574,958674
2000915,15574,991166
2000500,15575,513159
2000302,15575,803355
2000961,15575,808405
2000955,15575,1191595
2000345,15575,1196645
2000961,15576,5619
2000500,15576,254044
2000917,15576,1994381
2000302,15576,2000000
2000917,15577,49203
2000078,15577,255736
2000915,15577,1950797
2000327,15577,2000000
2000917,15578,163355
2000328,15578,625815
2000327,15578,1374185
2000915,15578,1836645
2000917,15579,28243
2000057,15579,153428
2000915,15579,1971757
2000328,15579,2000000
2000915,15580,2000000
2000328,15580,2000000
2000500,15581,11394
2000326,15581,281669
2000328,15581,1718331
2000915,15581,2000000
2000328,15582,24640
2000326,15582,1975360
2000500,15582,2000000
2000915,15582,2000000
2000706,15583,4604
2000326,15583,974389
2000328,15583,1025611
2000915,15583,1995396
2000500,15583,2000000
2000838,15584,16446
2000327,15584,618593
2000500,15584,801793
2000915,15584,812191
2000955,15584,1171363
2000345,15584,1381407
2000955,15585,2000000
2000345,15585,2000000
2000915,15586,68280
2000955,15586,711075
2000936,15586,1220644
2000345,15586,2000000
2000955,15587,237650
2000941,15587,247647
2000936,15587,281273
2000327,15587,287353
2000915,15587,475097
2000911,15587,758332
2000345,15587,1712647
2000500,15588,105450
2000915,15588,144313
2000911,15588,274914
2000955,15588,765923
2000941,15588,814850
2000345,15588,2000000
2000302,15589,716
2000793,15589,1437
2000702,15589,12971
2000824,15589,337787
2000941,15589,343123
2000911,15589,534286
2000733,15589,770396
2000345,15589,1999284
2000795,15590,635
2000830,15590,2522
2000704,15590,3856
2000793,15590,6628
2000739,15590,7955
2000702,15590,16370
2000327,15590,18637
2000913,15590,19018
2000947,15590,40469
2000941,15590,289928
