id1	id2	boundary
580	3141	27798.718100
580	4412	27798.718100
580	4414	27798.718100
581	1301	27798.718100
581	2751	27798.718100
581	3616	27798.718100
582	582	36809.072829
582	915	13316.295400
582	2227	27798.718100
582	3816	27798.718100
582	4382	25914.036300
583	966	27798.718100
583	3726	27798.718100
583	3855	27798.718100
584	3079	27798.718100
584	3559	27798.718000
584	4434	27798.718000
585	1243	27798.718100
585	2324	27798.718100
585	3076	27798.718000
585	4643	27798.718000
586	739	27798.718100
586	1477	27798.718000
586	2763	27798.718100
586	3931	27798.718000
587	587	28911.790447
587	1036	18512.823600
587	1816	16985.274300
587	3081	27798.718000
588	859	27798.718100
588	1273	27798.718100
588	1278	27798.718100
588	1954	27798.718100
589	630	27798.718000
589	844	27798.718100
589	2291	27798.718000
589	2946	27798.718100
590	698	27798.718000
590	1558	27798.718000
590	1571	27798.718000
590	4631	27798.718000
591	591	6584.883573
591	661	27798.718100
591	1677	27798.718000
591	3520	27798.718100
591	4115	27798.718000
592	2315	27798.718000
592	3646	27798.718100
592	3656	27798.718100
592	4119	27798.718000
593	1918	27798.718100
593	3587	27798.718100
593	3962	27798.718100
593	4059	27798.718100
594	1660	27798.718000
594	1725	27798.718000
594	3913	27798.718000
594	4370	27798.718000
595	862	27798.718000
595	3042	27798.718100
595	4082	27798.718100
595	4123	27798.718000
596	596	1959.568927
596	1456	27798.718000
596	1671	26701.268700
596	1765	27798.718100
597	597	99293.261731
597	960	15615.697700
597	1862	5793.576900
597	2536	8598.719100
597	3085	22946.806600
598	598	29058.159225
598	640	14536.756900
598	3298	17414.281300
598	3533	27798.718100
599	663	27798.718100
599	1048	27798.718100
599	1168	27798.718100
599	2831	27798.718100
600	600	6460.485219
600	2699	6056.218600
600	3120	1331.743300
601	3024	27798.718100
601	3161	27798.718100
601	3167	27798.718100
602	837	27798.718100
602	1308	27798.718100
602	1465	27798.718100
602	4355	27798.718100
603	2417	27798.718100
603	2980	27798.718100
603	4471	27798.718100
604	604	10504.496563
604	2251	21484.775700
604	2713	27798.718100
604	3828	27798.718100
604	3966	19652.379700
605	1231	27798.718100
605	2065	27798.718100
605	2488	27798.718100
605	3825	27798.718100
606	3502	27798.718100
606	3638	27798.718000
606	3923	27798.718000
606	4420	27798.718100
607	803	27798.718000
607	2688	27798.718100
607	3252	27798.718100
607	4179	27798.718000
608	608	13131.021362
608	2351	23547.643500
608	2527	24199.645800
608	3819	27798.718100
608	4017	27798.718000
609	1741	27798.718100
609	1955	27798.718000
609	2746	27798.718100
609	3697	27798.718000
610	935	27798.718000
610	1720	27798.718000
610	2369	27798.718000
610	3613	27798.718000
611	885	27798.718100
611	1485	27798.718000
611	4536	27798.718100
612	1674	27798.718100
612	2794	27798.718100
612	3400	27798.718100
612	4233	27798.718100
613	2085	27798.718100
613	2347	27798.718000
613	3277	27798.718100
613	4229	27798.718000
614	897	27798.718000
614	1953	27798.718000
614	3486	27798.718000
615	615	9144.894993
615	3517	3161.559200
615	4435	7340.469900
616	670	27798.718100
616	1549	27798.718100
616	2968	27798.718000
616	4026	27798.718000
617	1675	27798.718100
617	2553	27798.718100
618	618	29074.964292
618	700	24308.889800
618	3907	27798.718100
619	1687	27798.718100
619	2202	27798.718000
619	3464	27798.718100
619	4386	27798.718000
620	620	29084.242010
620	1241	27798.718100
620	2236	25400.970500
620	2300	27798.718000
620	4352	27407.131300
621	1746	27798.718100
621	1809	27798.718000
621	3357	27798.718000
621	3556	27798.718100
622	871	27798.718100
622	2228	27798.718000
622	2518	27798.718000
622	2526	27798.718100
623	2286	27798.718000
623	3049	27798.718000
624	1505	27798.718100
624	2494	27798.718100
624	3357	27798.718000
625	625	27799.385745
625	642	27794.126000
625	2324	27682.944500
625	3076	27798.718000
626	2808	27798.718100
627	962	27798.718100
627	1288	27798.718100
627	3838	27798.718000
627	4154	27798.718000
628	1465	27798.718100
628	2046	27798.718100
628	2883	27798.718100
629	1670	27798.718000
629	2564	27798.718000
629	3475	27798.718100
629	3561	27798.718100
630	630	96212.064153
630	2639	21989.414600
630	2773	12243.703900
630	3192	26537.315000
631	744	27798.718100
631	1530	27798.718000
631	3734	27798.718000
631	4263	27798.718100
632	1764	27798.718100
632	1951	27798.718100
632	2173	27798.718000
632	3054	27798.718000
633	874	27798.718000
633	1374	27798.718000
633	3133	27798.718000
633	4557	27798.718000
634	2129	27798.718000
635	1857	27798.718100
635	3664	27798.718100
635	3722	27798.718100
635	4583	27798.718100
636	3014	27798.718100
636	3107	27798.718100
636	4523	27798.718100
637	1885	27798.718000
637	2391	27798.718000
637	3530	27798.718000
638	2106	27798.718000
638	2150	27798.718100
638	3016	27798.718000
639	639	38479.526130
639	4615	27798.718000
640	640	26752.779177
640	1000	20871.700700
640	1231	27798.718000
640	2488	27798.718100
641	2894	27798.718100
641	3174	27798.718000
641	3293	27798.718000
641	4359	27798.718100
642	642	24862.541245
642	978	27798.718100
642	3074	2937.501100
643	643	3469.629290
643	976	835.624300
643	3307	3354.545500
644	644	22389.480540
644	2154	26125.068000
644	3313	27798.718100
644	4291	27798.718100
645	4176	27798.718100
645	4468	27798.718100
646	894	27798.718100
646	1674	27798.718100
646	4416	27798.718100
647	647	20247.459343
647	1078	27798.718100
647	1796	19458.823600
647	2861	27798.718000
648	1739	27798.718100
648	2246	27798.718100
649	649	6745.595811
649	1110	24756.702200
649	1150	27798.718000
649	1600	27798.718100
649	1788	21946.931800
650	2818	27798.718100
650	3756	27798.718100
650	3828	27798.718100
651	1142	27798.718000
651	1909	27798.718000
651	3743	27798.718000
651	3882	27798.718000
652	972	27798.718100
652	2257	27798.718000
652	3036	27798.718000
652	3773	27798.718100
653	988	27798.718100
653	3149	27798.718100
653	3696	27798.718100
653	4456	27798.718100
654	1993	27798.718000
654	2438	27798.718000
654	3538	27798.718100
654	4438	27798.718100
655	1800	27798.718000
655	2201	27798.718000
655	3586	27798.718000
655	3857	27798.718000
656	1567	27798.718100
656	1851	27798.718100
656	3302	27798.718100
656	4207	27798.718100
657	1026	27798.718100
657	1624	27798.718000
657	3943	27798.718000
658	1394	27798.718100
658	2214	27798.718100
658	2641	27798.718100
658	4069	27798.718100
659	1001	27798.718100
659	2396	27798.718100
659	2777	27798.718000
659	4489	27798.718000
660	1679	27798.718000
660	3157	27798.718000
660	3560	27798.718000
661	661	46460.377659
661	1647	17594.431000
661	3632	27432.695800
661	3856	27798.718100
662	2012	27798.718100
662	2894	27798.718100
662	4337	27798.718100
662	4445	27798.718100
663	1667	27798.718100
663	2217	27798.718000
664	694	27798.718000
664	2631	27798.718000
664	3839	27798.718000
665	1181	27798.718000
665	3585	27798.718000
665	3658	27798.718100
666	666	4735.260795
666	2149	24505.708400
666	3998	27798.718100
667	1829	27798.718100
667	3859	27798.718100
667	4582	27798.718100
668	2183	27798.718100
668	2329	27798.718100
668	3643	27798.718000
669	669	23696.506938
669	2327	6197.717400
669	2574	21244.773700
669	2665	27798.718000
670	2843	27798.718100
670	4401	27798.718100
670	4582	27798.718100
671	1510	27798.718100
671	1539	27798.718100
671	2145	27798.718000
672	896	27798.718100
672	3196	27798.718000
672	3599	27798.718100
673	754	27798.718000
673	2118	27798.718100
673	4117	27798.718100
673	4503	27798.718000
674	2858	27798.718100
674	3146	27798.718100
674	3313	27798.718100
675	2010	27798.718100
675	2139	27798.718100
675	3084	27798.718100
675	3447	27798.718100
676	2068	27798.718100
676	2506	27798.718100
676	3432	27798.718000
676	4608	27798.718000
677	677	28948.936893
677	2309	22867.310700
677	2577	27798.718100
677	4236	16216.904400
678	1906	27798.718100
678	2207	27798.718100
678	4365	27798.718100
679	885	27798.718100
679	1485	27798.718000
679	2766	27798.718000
679	4133	27798.718100
680	1359	27798.718100
680	1658	27798.718100
680	2417	27798.718100
680	4588	27798.718100
681	2687	27798.718100
681	2986	27798.718100
681	3942	27798.718100
681	4390	27798.718100
682	682	25435.949433
682	2963	13058.460000
683	683	18114.410584
683	1345	26956.770100
683	1684	27798.718100
683	2308	10320.572100
683	2775	27798.718100
684	684	19489.157239
684	1459	18623.868000
685	685	7495.359908
685	870	27798.718100
685	2222	22009.571000
685	4521	27037.287100
686	1399	27798.718100
686	1912	27798.718100
687	687	8759.112204
687	1245	23882.998100
687	1331	20089.925000
687	4398	27798.718100
687	4607	27798.718100
688	934	27798.718000
688	1322	27798.718100
688	2449	27798.718100
688	3207	27798.718000
689	1370	27798.718100
689	2495	27798.718000
689	3830	27798.718000
690	1537	27798.718000
690	2662	27798.718000
690	3870	27798.718000
691	3540	27798.718000
691	3911	27798.718000
691	4366	27798.718100
691	4572	27798.718100
692	2205	27798.718100
692	2545	27798.718100
692	2736	27798.718100
692	4125	27798.718100
693	887	27798.718100
693	3716	27798.718100
693	4476	27798.718100
694	1981	27798.718000
694	4159	27798.718100
694	4526	27798.718100
695	695	61531.300330
695	839	13792.236500
695	1194	2522.865200
695	2900	18752.279700
696	883	27798.718000
696	1958	27798.718000
696	3148	27798.718000
697	973	27798.718100
697	1250	27798.718100
697	3274	27798.718100
698	2700	27798.718100
698	4017	27798.718000
699	699	67448.158582
699	2437	4293.162200
699	3437	26454.540000
699	3892	9534.816100
700	700	30193.691770
700	1019	26654.991000
700	4388	27798.718000
701	2352	27798.718100
701	2404	27798.718100
701	2793	27798.718100
701	3766	27798.718100
702	718	27798.718100
702	1205	27798.718000
702	1393	27798.718000
702	3667	27798.718100
703	813	27798.718100
703	1330	27798.718100
703	2357	27798.718100
703	4067	27798.718100
704	704	103528.311802
704	1138	12843.997200
704	2279	25410.605000
705	705	6868.662017
705	1444	27798.718000
705	1905	21394.169600
705	2221	25653.630600
705	3013	27798.718100
706	1355	27798.718100
706	2310	27798.718100
706	2824	27798.718100
706	3041	27798.718100
707	707	33549.284216
707	3820	25113.452000
707	4592	14759.516300
708	2160	27798.718000
708	2212	27798.718100
709	973	27798.718000
709	1053	27798.718000
709	1250	27798.718000
709	1478	27798.718000
710	710	62716.089566
710	1595	7309.299600
710	1706	10830.622100
710	1811	10355.611800
711	711	5532.027787
711	860	1761.078200
712	1141	27798.718000
712	1851	27798.718000
712	2194	27798.718000
712	4207	27798.718000
713	713	35064.866742
713	903	27798.718000
713	3214	21579.173100
713	4311	27798.718000
713	4590	27798.718000
714	714	28479.899709
714	3761	27798.718100
714	4025	23046.319800
715	1609	27798.718000
715	1644	27798.718100
715	2003	27798.718100
715	3169	27798.718000
716	1021	27798.718000
716	1798	27798.718000
716	1907	27798.718100
716	2519	27798.718100
717	717	138384.347429
717	1410	9785.538000
717	2082	26828.730200
718	1804	27798.718100
718	3372	27798.718100
718	4470	27798.718100
719	1003	27798.718100
719	1246	27798.718100
719	1964	27798.718000
720	869	27798.718100
720	890	27798.718100
720	1333	27798.718100
720	1916	27798.718100
721	1124	27798.718000
721	1437	27798.718000
721	2442	27798.718100
721	4286	27798.718100
722	951	27798.718000
722	2931	27798.718000
722	4221	27798.718000
722	4632	27798.718000
723	2080	27798.718000
723	4238	27798.718000
724	724	44302.915532
724	2486	6234.618100
724	4469	12630.875400
724	4551	23041.324700
725	735	27798.718000
725	1338	27798.718100
725	2020	27798.718100
725	4092	27798.718000
726	776	27798.718000
726	1081	27798.718100
726	4323	27798.718000
727	1048	27798.718000
727	1168	27798.718000
727	3062	27798.718000
727	3285	27798.718000
728	854	27798.718100
728	1379	27798.718000
728	3373	27798.718100
728	3389	27798.718000
729	1439	27798.718100
729	2080	27798.718100
729	3397	27798.718100
729	4238	27798.718100
730	730	23483.323936
730	1760	13763.847100
730	2852	27798.718000
730	2866	12202.375800
731	731	27656.965493
731	2499	9633.756100
732	732	13350.039616
732	796	27798.718100
732	1410	24538.517300
732	4009	27798.718000
733	1914	27798.718100
733	3457	27798.718100
733	3789	27798.718100
734	1213	27798.718000
734	2287	27798.718100
734	4335	27798.718000
735	1453	27798.718000
735	3264	27798.718000
735	3486	27798.718000
736	736	32797.784720
737	1765	27798.718100
737	4301	27798.718100
737	4356	27798.718100
737	4622	27798.718100
738	1001	27798.718100
738	1750	27798.718100
738	4429	27798.718000
739	1227	27798.718100
739	1339	27798.718100
739	4588	27798.718100
740	740	75893.720309
740	788	27798.718100
740	2573	23841.380800
740	2776	10331.813500
741	1193	27798.718100
741	1312	27798.718100
741	3938	27798.718100
741	4361	27798.718100
742	1749	27798.718100
742	2354	27798.718100
743	2200	27798.718100
743	2741	27798.718000
743	4417	27798.718000
744	1376	27798.718100
744	2204	27798.718100
744	2302	27798.718100
745	745	12487.278484
745	1228	5475.070400
745	3131	1768.200900
745	3341	6645.762300
746	1241	27798.718100
746	2300	27798.718100
746	2693	27798.718100
746	4414	27798.718100
747	747	40523.173613
747	974	20611.502000
747	2828	27798.718000
747	2839	24110.434200
748	2517	27798.718100
748	3361	27798.718100
748	3913	27798.718100
748	4370	27798.718100
749	2161	27798.718000
749	2402	27798.718100
750	1264	27798.718100
750	1266	27798.718100
750	3748	27798.718100
751	751	22456.952533
751	3127	7041.919100
752	2100	27798.718100
752	3195	27798.718100
752	3711	27798.718100
752	4405	27798.718100
753	3205	27798.718000
753	3409	27798.718000
753	3817	27798.718000
754	2660	27798.718100
754	4611	27798.718000
755	755	30256.203756
755	819	10569.979100
755	3937	4357.919700
755	4479	27798.718000
756	1707	27798.718100
756	1828	27798.718000
756	4206	27798.718100
757	757	7495.017817
757	1494	21710.005900
757	2370	27798.718000
757	3311	23882.956900
757	4623	27798.718100
758	2098	27798.718100
758	3665	27798.718100
759	1821	27798.718100
759	2620	27798.718000
759	2791	27798.718000
759	3339	27798.718100
760	1205	27798.718000
760	3667	27798.718100
760	4529	27798.718000
761	1162	27798.718100
761	1808	27798.718100
761	3787	27798.718100
761	4494	27798.718100
762	762	34652.809826
762	1933	19920.683300
762	2910	27798.718100
762	2911	14469.112400
763	1274	27798.718100
763	2396	27798.718100
763	2777	27798.718000
763	4517	27798.718000
764	1354	27798.718000
764	1667	27798.718100
764	4548	27798.718100
765	1852	27798.718000
765	3747	27798.718100
765	4074	27798.718100
766	1465	27798.718000
766	2784	27798.718000
766	4355	27798.718000
767	1604	27798.718000
767	1713	27798.718100
767	3356	27798.718100
767	4559	27798.718000
768	2004	27798.718100
768	2475	27798.718000
768	2684	27798.718000
768	4173	27798.718100
769	1392	27798.718100
769	2355	27798.718100
769	3627	27798.718100
770	1265	27798.718000
770	2143	27798.718000
770	2371	27798.718100
770	2601	27798.718100
771	2070	27798.718000
771	2164	27798.718000
771	2974	27798.718000
772	772	28480.066958
772	1621	27798.718100
772	1781	7703.380400
772	3843	10993.825000
773	1396	27798.718100
773	3208	27798.718100
773	3430	27798.718100
773	4649	27798.718100
774	3115	27798.718000
774	4027	27798.718000
775	775	13086.260942
775	1235	18099.779700
775	4321	27798.718100
776	1320	27798.718000
776	1930	27798.718000
777	777	28804.348864
777	3273	9189.448900
777	3712	15972.787000
777	4310	27798.718000
778	3298	27798.718100
778	3533	27798.718100
778	4538	27798.718100
779	1255	27798.718000
779	1394	27798.718000
779	2232	27798.718000
779	2641	27798.718000
780	937	27798.718000
780	1531	27798.718000
780	1880	27798.718000
780	3955	27798.718000
781	2705	27798.718000
781	3249	27798.718100
781	3386	27798.718000
782	1184	27798.718100
782	4058	27798.718100
782	4214	27798.718100
783	3166	27798.718000
783	3424	27798.718000
784	784	20960.800902
784	2889	15727.531800
785	2124	27798.718100
785	3069	27798.718100
785	4488	27798.718000
786	932	27798.718100
786	2734	27798.718100
786	4596	27798.718100
787	1644	27798.718100
787	3169	27798.718100
787	3699	27798.718100
788	3100	27798.718100
788	3597	27798.718100
788	4580	27798.718100
789	1094	27798.718000
789	2345	27798.718100
789	2870	27798.718000
790	1221	27798.718000
790	2041	27798.718100
790	2326	27798.718000
790	2668	27798.718100
791	846	27798.718000
791	1021	27798.718000
791	2519	27798.718100
791	2943	27798.718100
792	2115	27798.718000
792	2547	27798.718100
792	2984	27798.718000
792	4466	27798.718100
793	1758	27798.718000
793	3542	27798.718000
793	4358	27798.718000
794	2584	27798.718000
794	2714	27798.718100
794	4442	27798.718100
795	853	27798.718100
795	2489	27798.718100
795	2884	27798.718100
796	796	27459.336240
796	1646	13600.232800
796	2942	22242.436400
796	4500	27798.718100
797	1154	27798.718100
797	4083	27798.718100
797	4520	27798.718100
798	801	27798.718000
798	2386	27798.718100
798	2485	27798.718000
798	3162	27798.718100
799	1782	27798.718000
799	3977	27798.718000
800	800	78284.972535
800	1247	26389.331400
800	3558	24661.481900
800	3869	21115.511100
801	1518	27798.718000
801	3236	27798.718000
801	3493	27798.718000
802	802	39063.264941
802	2156	2270.527700
802	3681	21759.205800
802	3771	27798.718000
803	1064	27798.718000
803	2215	27798.718000
803	4111	27798.718000
804	804	4192.352327
804	953	27798.718000
804	1441	27798.718100
804	1794	24328.943800
804	3030	26656.194000
805	2079	27798.718000
805	2824	27798.718000
805	3041	27798.718000
806	806	66785.998466
806	1061	27798.718000
806	1844	27798.718000
806	3467	14634.392900
806	3551	3265.240800
807	2622	27798.718000
807	4568	27798.718000
807	4614	27798.718100
807	4638	27798.718100
808	1350	27798.718100
808	1850	27798.718100
808	3147	27798.718000
808	4404	27798.718000
809	1655	27798.718000
809	2373	27798.718000
809	2583	27798.718000
810	964	27798.718100
810	1317	27798.718100
810	1654	27798.718000
810	4104	27798.718000
811	1562	27798.718100
811	3363	27798.718100
811	3904	27798.718100
811	4505	27798.718100
812	1420	27798.718000
812	1948	27798.718100
812	2989	27798.718100
812	3562	27798.718000
813	1812	27798.718100
813	3443	27798.718100
814	1339	27798.718100
814	3205	27798.718100
814	3409	27798.718100
815	815	4845.539183
815	3634	1739.134100
815	4341	4208.037500
816	816	79898.231067
816	3465	25569.541500
816	3652	27798.718100
816	4101	10339.862400
817	3047	27798.718100
817	3595	27798.718100
817	3728	27798.718100
817	4222	27798.718100
818	2769	27798.718000
818	3774	27798.718000
818	4617	27798.718000
818	4636	27798.718000
819	819	12794.289325
819	2304	7034.313200
820	2147	27798.718100
820	3154	27798.718100
820	3464	27798.718100
820	4099	27798.718100
821	3114	27798.718100
821	3212	27798.718100
822	837	27798.718100
822	4355	27798.718000
823	2616	27798.718000
823	2972	27798.718000
823	3690	27798.718000
823	4137	27798.718000
824	2418	27798.718000
824	3219	27798.718000
824	3513	27798.718000
824	4042	27798.718000
825	1072	27798.718100
825	1102	27798.718100
825	1147	27798.718100
825	3128	27798.718100
826	826	70499.431859
826	1595	13394.738200
826	2259	22912.577300
826	2985	21258.000500
827	827	62622.764028
827	1215	10771.032600
827	2242	27798.718000
827	4188	15249.409000
827	4276	27798.718100
828	1643	27798.718100
828	1835	27798.718000
828	3362	27798.718000
828	4098	27798.718100
829	1151	27798.718000
829	1282	27798.718000
829	2769	27798.718000
829	4111	27798.718000
830	830	51450.862717
830	1311	27798.718100
830	3193	17527.718800
831	1809	27798.718100
831	3556	27798.718100
831	3633	27798.718100
831	3744	27798.718100
832	832	33503.896414
832	1226	17009.326700
832	2521	27798.718000
832	2745	27798.718000
833	2513	27798.718100
833	2974	27798.718000
833	3484	27798.718100
833	3527	27798.718000
834	834	17292.444417
834	2662	5234.664200
834	3870	8139.390500
835	835	294160.642478
835	3083	18183.512300
835	3480	2567.970700
835	4162	17362.007600
836	836	49491.829619
836	1934	24390.515000
836	2064	8455.488600
836	2750	2275.795200
837	2117	27798.718100
837	2707	27798.718100
838	838	3293.871819
838	1183	27053.638300
838	2632	27798.718100
838	2979	27798.718100
838	4535	25799.318400
839	839	65507.951802
839	2212	27798.718100
839	3706	27798.718100
840	2625	27798.718000
840	3415	27798.718100
840	4244	27798.718100
841	841	18666.412887
841	896	11688.477100
842	1229	27798.718000
842	2716	27798.718000
843	1179	27798.718100
843	1796	27798.718000
843	2409	27798.718000
843	3973	27798.718100
844	1532	27798.718100
844	2773	27798.718100
844	3259	27798.718100
845	845	2796.369380
845	2191	27798.718000
845	3632	27798.718000
845	3856	27798.718000
846	1664	27798.718100
846	3814	27798.718100
846	4533	27798.718000
847	2278	27798.718000
847	2722	27798.718000
847	3399	27798.718000
847	4245	27798.718000
848	877	27798.718000
848	2628	27798.718100
848	4153	27798.718100
849	849	32851.046479
849	881	27798.718000
849	1970	4545.591500
849	3487	27798.718000
849	4306	16316.195300
850	2181	27798.718100
850	4071	27798.718100
850	4482	27798.718100
851	1027	27798.718000
851	2705	27798.718000
851	3776	27798.718100
851	4035	27798.718100
852	852	24447.993670
852	1119	14550.404600
852	1971	27798.718100
852	3305	7297.505700
852	3979	27798.718100
853	1969	27798.718000
853	3671	27798.718100
854	2418	27798.718100
854	3513	27798.718100
854	4423	27798.718100
855	855	29724.070822
855	2385	23186.423400
855	3287	27798.718100
856	1720	27798.718000
856	2522	27798.718000
856	3344	27798.718000
856	3636	27798.718000
857	857	30009.769750
857	1623	20776.585700
857	3417	27798.718100
857	4298	16014.234600
858	2270	27798.718000
858	4292	27798.718000
858	4309	27798.718100
859	3894	27798.718100
859	4219	27798.718000
860	860	30905.949217
860	865	27798.718100
860	1083	14440.909400
861	861	8020.186562
861	2503	5773.405800
862	1491	27798.718000
862	2635	27798.718000
862	3940	27798.718000
863	1171	27798.718000
863	2036	27798.718000
863	3240	27798.718000
864	2482	27798.718100
864	3290	27798.718100
864	3673	27798.718100
864	3758	27798.718100
865	1962	27798.718000
865	4275	27798.718100
866	866	40995.197185
866	3644	24336.558000
866	4202	27798.718000
867	3699	27798.718000
867	3726	27798.718000
868	868	16114.360469
868	2156	12369.242400
868	3312	24644.993700
868	3771	27798.718100
868	4487	27798.718100
869	1133	27798.718000
869	2634	27798.718000
869	3404	27798.718100
870	1244	27798.718000
870	2282	27798.718100
870	4120	27798.718000
871	1223	27798.718100
871	4168	27798.718100
871	4447	27798.718100
872	1054	27798.718100
872	3199	27798.718100
872	3890	27798.718100
873	1271	27798.718100
873	3944	27798.718100
874	2317	27798.718100
874	2862	27798.718100
874	3590	27798.718000
875	875	30132.866277
875	1095	27798.718100
875	3554	2913.727700
875	4325	8608.502900
876	876	16697.818766
876	1534	5326.843500
877	1088	27798.718000
877	2614	27798.718000
877	4021	27798.718000
878	3538	27798.718100
878	4290	27798.718100
879	2346	27798.718100
879	3014	27798.718100
879	3912	27798.718100
880	2907	27798.718000
880	3201	27798.718000
880	4056	27798.718000
881	984	27798.718000
881	2887	27798.718100
882	2252	27798.718000
882	3329	27798.718000
882	4134	27798.718000
882	4294	27798.718000
883	1592	27798.718100
883	2130	27798.718000
883	3806	27798.718100
884	1353	27798.718000
884	3051	27798.718000
884	4556	27798.718100
884	4612	27798.718100
885	4024	27798.718100
886	1037	27798.718000
886	3333	27798.718000
887	2470	27798.718000
887	2945	27798.718100
887	4205	27798.718000
888	1173	27798.718100
888	1528	27798.718000
888	3412	27798.718000
888	4039	27798.718100
889	889	29538.235954
889	2327	1818.524800
889	2665	27798.718000
889	4367	10376.496700
890	2634	27798.718000
890	2891	27798.718000
890	3021	27798.718100
891	1133	27798.718100
891	3338	27798.718100
891	3404	27798.718100
892	1134	27798.718100
892	1175	27798.718000
892	2040	27798.718000
892	3478	27798.718100
893	893	41134.409876
893	1137	8849.525600
893	1697	27798.718000
893	2653	1622.865200
893	4193	27798.718000
894	2982	27798.718100
894	4431	27798.718100
895	1842	27798.718100
895	2253	27798.718100
895	2844	27798.718100
896	896	30564.990847
896	3010	27798.718100
896	4553	22401.202400
897	1767	27798.718100
898	1265	27798.718000
898	2565	27798.718100
898	2601	27798.718100
899	1758	27798.718100
899	3790	27798.718100
899	4358	27798.718100
900	900	28442.821108
900	1042	27798.718000
900	3634	18641.568800
900	3691	16969.916600
901	1642	27798.718000
901	2876	27798.718100
901	3661	27798.718100
901	4073	27798.718000
902	2202	27798.718000
902	3464	27798.718100
902	4099	27798.718000
902	4594	27798.718100
903	903	10369.891028
903	1216	27798.718100
903	2250	27798.718100
903	4269	27798.718000
904	2590	27798.718000
904	3484	27798.718100
904	3527	27798.718000
905	1054	27798.718000
905	1803	27798.718000
905	1987	27798.718000
906	906	34707.653139
906	1000	8628.896600
906	2488	27798.718100
906	3049	17660.423300
907	907	26975.361687
907	1753	13621.296900
907	4565	19480.319300
908	1803	27798.718100
908	1987	27798.718100
908	3225	27798.718100
909	1754	27798.718000
909	1836	27798.718100
909	4026	27798.718000
910	2018	27798.718100
910	2907	27798.718100
910	4078	27798.718100
911	911	433.498641
911	2387	255.569500
911	3071	350.150400
912	2251	27798.718000
912	3736	27798.718000
912	3756	27798.718000
912	3828	27798.718000
913	1556	27798.718000
913	3578	27798.718000
913	4015	27798.718100
913	4552	27798.718100
914	914	69341.091114
914	1570	14747.437200
914	2850	27798.718100
914	3292	22979.210900
914	3797	18372.192300
915	915	34577.317167
915	3471	45.229000
916	1610	27798.718100
916	1742	27798.718100
916	2044	27798.718100
917	1317	27798.718100
917	1654	27798.718000
917	1897	27798.718000
917	2097	27798.718100
918	1723	27798.718000
918	2066	27798.718100
918	3536	27798.718100
918	4094	27798.718000
919	919	40511.982256
919	1176	10343.936000
919	3679	12877.702500
920	2288	27798.718100
920	2432	27798.718100
920	2735	27798.718000
920	3306	27798.718000
921	921	57795.650419
921	1410	27798.718100
921	4009	27798.718000
922	922	1942.328506
922	1040	27798.718100
922	2428	27798.718100
922	2847	27798.718100
922	4224	26194.087200
923	1154	27798.718000
923	1695	27798.718000
923	2869	27798.718000
923	4083	27798.718000
924	924	22200.244263
924	1614	16498.628800
924	2493	27798.718100
924	3170	19391.375300
924	3224	27798.718000
925	925	60392.539379
925	2028	14607.806600
925	4101	7597.280600
925	4316	1395.995900
926	1200	27798.718000
926	1770	27798.718100
926	2334	27798.718100
926	4441	27798.718000
927	1626	27798.718100
927	2126	27798.718100
927	2153	27798.718000
927	4394	27798.718000
928	1421	27798.718000
928	3086	27798.718000
928	4579	27798.718100
929	1209	27798.718000
929	1834	27798.718100
929	3293	27798.718000
929	4359	27798.718100
930	1425	27798.718000
930	3332	27798.718100
930	3635	27798.718000
930	4603	27798.718100
931	931	27155.422893
931	3056	19004.628100
931	3200	11162.482900
932	1995	27798.718100
932	2256	27798.718100
932	4495	27798.718100
933	1678	27798.718100
933	2436	27798.718000
933	2585	27798.718000
933	2855	27798.718100
934	3181	27798.718000
934	3435	27798.718000
934	4183	27798.718000
935	1756	27798.718000
935	3821	27798.718100
935	4149	27798.718100
936	936	54802.023265
936	1315	27798.718000
936	3092	24690.148800
936	3368	27798.718100
936	4158	27798.718000
937	3217	27798.718100
937	4516	27798.718100
938	4062	27798.718000
938	4458	27798.718100
939	1091	27798.718100
939	2048	27798.718000
939	2581	27798.718000
939	2903	27798.718100
940	1533	27798.718100
940	2075	27798.718100
940	3848	27798.718100
941	941	563.182073
941	3303	415.669700
942	942	31408.644261
942	3352	9451.469600
942	3791	27798.718100
942	3901	17912.117500
943	943	59889.968350
943	2447	5815.555400
944	1406	27798.718100
944	2173	27798.718000
944	3640	27798.718000
944	4436	27798.718100
945	2809	27798.718100
945	4142	27798.718100
946	2004	27798.718100
946	2808	27798.718000
946	3971	27798.718000
947	2037	27798.718100
947	2739	27798.718100
947	2760	27798.718100
947	4607	27798.718100
948	948	113696.465798
948	1989	23966.173800
948	3003	7309.050400
948	3303	15636.464600
949	1192	27798.718100
949	1971	27798.718100
949	2255	27798.718100
949	3363	27798.718100
950	950	19049.098704
950	2000	26952.545800
950	2145	27798.718000
950	2437	27798.718100
951	951	8396.920125
951	1237	27798.718100
951	2492	22542.153400
951	3070	21508.841700
952	1439	27798.718000
952	2080	27798.718000
952	2332	27798.718000
953	1122	27798.718000
953	2120	27798.718000
953	3019	27798.718000
954	1457	27798.718100
954	1838	27798.718100
954	1938	27798.718100
954	2802	27798.718100
955	1911	27798.718100
955	3803	27798.718100
955	4213	27798.718100
956	2567	27798.718100
956	2736	27798.718100
956	3446	27798.718100
